region,cs,freq,ml,el,wc,tweet,author,lat,lon,Cebu,34.75%,2148, Dumaguete,7.67%,474, Davao,27.64%,1709, CDO,29.94%,1851,6182
o,,,,,12, Kanang crush niya but ako gpansin hahaha.. \nSigurooo kuan hahaha aw.. @princessmieiing, khayrunisa_riza,8.477315,124.649697,,,,,,,,,,,,,
c,,,,,12, Wahhh cant get over \ud83d\ude02\ud83d\ude02\ud83d\ude0a\ud83d\ude0a, adelaidepilapil,10.396847,123.967184,,,,,,,,,,,,,
c,,,,,12, Piggy akung fone nga gamay wala sa akung bag \ud83d\ude2d @dongie07, ReahLoves,10.285086,123.997077,,,,,,,,,,,,,
o,,,,,12," \""@Sheldon_Jokes: A text from you would be great right now. \ud83d\udc4c\""", DyanJenica,8.473533,124.674434,,,,,,,,,,,,,
d,,,,,12, LDR is hard but with love... come on its still hard. HAHAHAHAHAHA, jirahleeyan,9.313855,123.301604,,,,,,,,,,,,,
o,,,,,12, Good luck  Block B! Kaya lage na ninyo inyong defense. \ud83d\ude09, shashaaaaai,8.506152,124.753809,,,,,,,,,,,,,
d,,,,,12," \""@shashleyyy: daniel padilla\nsimpleng tulad mo \ngot to believe soundtrack \nkathryn bernardo\""", clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
c,,,,,12, Rainy Sunday. (at One Oasis Condominium) [pic] \u2014 https:\/\/t.co\/T7X3RWXbyO, PIPhimself,10.33173,123.91747,,,,,,,,,,,,,
v,,,,,12, 3\/10 lang siya sa understanding...  Maawa unta si Ahia B    XP, marielleveahb,7.080019,125.612286,,,,,,,,,,,,,
c,,,,,12, I'm at Bazura Grill in Talamban  Cebu https:\/\/t.co\/Kg98WzOpnh  , thewalkingcandy,10.352811,123.915203,,,,,,,,,,,,,
v,,,,,12, Maypa ang mga tao diri sa balay kay holiday mode. Ako ani?, masterjeremiahh,7.066356,125.617973,,,,,,,,,,,,,
c,,,,,12, I didn't know you're a fan of 5SOS \n@xxVictoria3   , AlyannehJan,10.23877,123.789613,,,,,,,,,,,,,
c,,,,,12, For my fat belly \ud83d\ude02 @ Pepper Lunch http:\/\/t.co\/Hqgm05OZHS, callmeTRACI,10.317656,123.905528,,,,,,,,,,,,,
c,,,,,12, @ChristineLoveCD mukhang hndi gumagalaw bow haahhh \ud83d\ude02\ud83d\ude02\ud83d\ude02, kishahahaha_,10.308753,123.905414,,,,,,,,,,,,,
c,,,,,12, Tang ina yang room mate na mag nanakaw \ud83c\udf35\ud83d\udd2b   , itsKRISRUDOLPH,10.2914,123.974405,,,,,,,,,,,,,
o,,,,,12, Hi  tito RL! \ud83d\ude0a @ Greenhills Memorial Park http:\/\/t.co\/KCGmM2AquV, malloooowshii,8.498721,124.614008,,,,,,,,,,,,,
c,,,,,12, Chaka na ang gobyerno \ud83d\ude2d\ud83d\ude02 http:\/\/t.co\/QOXr3p4nQ1, daphnekulot,10.291862,123.583103,,,,,,,,,,,,,
v,,,,,12, Haggard daw sya sa pic pero todo make-up? Hala jusko! hahaha!, AjLopezII,7.14846,125.612634,,,,,,,,,,,,,
o,,,,,12, In cdo airport... now time to leave before I get kidnapped lol, filipino_chino,8.607145,124.45827,,,,,,,,,,,,,
c,,,,,12, @08Yow ah. Di pa kita nakita sa mga gatherings eh. \ud83d\ude03, nebuchadnizhar,10.297947,123.904327,,,,,,,,,,,,,
o,,,,,12, @gabrielcalingin @josemarikeart @ac4show @CarlManguiran @JeiiPitch haha pero nka skate PTA duha xD, TheStanAnderson,8.506797,124.757012,,,,,,,,,,,,,
c,,,,,12, My grade is went up to Chicken:) #BrainWars\nhttp:\/\/t.co\/tRspgR0Rah, porkyshi,10.389624,123.950013,,,,,,,,,,,,,
d,,,,,12, @aikaroca1 lol \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02, clairerosillo07,9.313211,123.275857,,,,,,,,,,,,,
o,,,,,12, Jgh frm School - Centrio - Chingkeetea - Cathedral with Faith. thankyou sa treat Paul :), cloweng16,8.474587,124.632087,,,,,,,,,,,,,
c,,,,,12, @kehrahl bitaw pwede rasad adto ko kay 4:30 paman klase nako   , iankennethi,10.35468,123.912676,,,,,,,,,,,,,
o,,,,,12," \""@drinkingsmokin: That one party you'll never forget  \ud83d\ude1d\ud83d\ude1d", pamela_olaguera,8.483918,124.651168,,,,,,,,,,,,,
o,,,,,12, Just posted a photo @ at my hearty heart... http:\/\/t.co\/vGkgJi2O5U, msdizon05,8.237534,124.243939,,,,,,,,,,,,,
o,,,,,12, dahan dahan lang oh dahan dahan lang  dahan dahan lang... ste hahahaha!, GrachelleMende,8.508032,124.605268,,,,,,,,,,,,,
c,,,,,12, Just posted a photo @ Coffee Dream  Paseo Arcenas http:\/\/t.co\/DQTDAlGTil  , heybridgejet,10.309359,123.874677,,,,,,,,,,,,,
v,,,,,12, @ariantantannn @tjtecson haha lagi mag tesda nalang ta duol nalamg sa amoa, hazelota,7.089596,125.500509,,,,,,,,,,,,,
c,,,,,12, I'm at Zucr\u00e9 in Mandaue City https:\/\/t.co\/AuDrrLzW8s   , kaytte19ouano,10.326572,123.932648,,,,,,,,,,,,,
o,,,,,12, @tkajg Ana ko pag ol sa fb naghulat ko pm ka huhu, kringsquared,8.483765,124.735274,,,,,,,,,,,,,
c,,,,,12," \""@imchanelaainna: \""@ohmyjastine: reqoute this and i'll requote yours || #KathNielASAPPop \ud83d\udc4a\""\""", jecillelovers16,10.289045,123.85691,,,,,,,,,,,,,
o,,,,,12, @sheenakahlil okay lang yun girl rin naman sila eh \ud83d\ude02 jk, Chachi_faith,8.519503,124.756189,,,,,,,,,,,,,
o,,,,,12, NCE tapos graduate ang 4th years. Dayun g10 nami. Hay naku hahahaha, MrLasquite,8.238653,124.242475,,,,,,,,,,,,,
c,,,,,12, \u201cBehind my smile  there's a story you would never understand.\u201d  , emmmyat,10.30233,123.884385,,,,,,,,,,,,,
c,,,,,12, I'm at CPILS in Cebu City  Cebu https:\/\/t.co\/orCBum02uc  , gaxxgiggles,10.302853,123.906229,,,,,,,,,,,,,
d,,,,,12, We don't remember days we remember moments :) http:\/\/t.co\/im1sK4fPXU, andrea_loiyals,9.470795,123.146196,,,,,,,,,,,,,
c,,,,,12, @clairegiganto si let's RUN? And you look like a GORE? Hahaha, AlyzaRegina,10.295662,123.870597,,,,,,,,,,,,,
c,,,,,12, @TannerPatrick @JivDude @andrew_bazz Hiiiiii \ud83d\ude0a a fan from philippines \ud83d\ude04, IamLanceAbella,10.332182,123.880034,,,,,,,,,,,,,
c,,,,,12, Nakakawarang stress ang picture nyang tumetrending sa facebook. HAHAHAHA. daming tawa. Hahaha, ihartachel,10.34322,123.91447,,,,,,,,,,,,,
v,,,,,12, @dinroxas Thank you  tebby :** Love you \ud83d\ude14 Miss you \ud83d\ude14, rheacheche,7.072377,125.614689,,,,,,,,,,,,,
d,,,,,12, Kay kapoi man ug study. Mag Sige ra ko ug FB ani. :), justalwaysSMYl,9.293568,123.277016,,,,,,,,,,,,,
o,,,,,12, Baga na gani ka nawung ni baga pa gyud samot! What da.... -.-, cyvilmorgay,8.489475,124.592572,,,,,,,,,,,,,
c,,,,,12, Just posted a photo @ Muvanz Pocherohan And Seafoods http:\/\/t.co\/2jl2MY4TQk, jkpreyes,10.311407,123.895027,,,,,,,,,,,,,
c,,,,,12, \@ithinkthatway: Best thing I've read \ud83d\udc4c http:\/\/t.co\/W0iDn9LxD8\   , syrilleee,10.433509,124.002836,,,,,,,,,,,,,
o,,,,,12," ""Daniel Padilla Road Tour Concert! Well"" "" I should make that Goal!!! #CDO""     "," ""Direk_LJ",8.585435,124.773918,,,,,,,,,,,,,
o,,,,,12, Wanna watch a movie!!! Any movie would be great!!! Save meeee huhuhu, enaxkie,8.4545,124.640237,,,,,,,,,,,,,
v,,,,,13," ""Litse! Kamatyunon na gni ko! Gina yawyawan ghpun ko? Anu to gaguhan? Litse!""  "," ""nazarenojessal1",7.086447,125.608104,,,,,,,,,,,,,
v,,,,,13," ""I dont believe that anybody feels the way i do about you now""  "," ""chrstnjoseph",7.122505,125.615698,,,,,,,,,,,,,
v,,,,,13," ""Paspasa nimo maka ilis oy. Naay rush sale? Limited offer only? Unsa man?""  "," ""Michaaang",7.107413,125.622719,,,,,,,,,,,,,
v,,,,,13," ""@eloisabramirez i have load na!! Can you not publicize that? Nakakahiya much. Charooot""  "," ""HiGabut",7.104276,125.621259,,,,,,,,,,,,,
v,,,,,13," \""@FactsAboutBoys: Being a boyfriend.. \ud83d\udc4f\ud83d\udc4f http:\/\/t.co\/HsoLvwFy8R\"" TRUE", EroSheeran,7.146863,125.661994,,,,,,,,,,,,,
v,,,,,13, BUT EEEEEEPP I'LL FINALLY BE GETTING MY HARU X TEAM B INTERACTIONS ;;;;;;, TEEN__TOP,7.107986,125.623093,,,,,,,,,,,,,
v,,,,,13," \""@TedOfficialPage: I'd rather catch Ebola than catch feelings \ud83d\udcaf\"" \ud83d\ude02", guibz11,7.103135,125.58488,,,,,,,,,,,,,
o,,,,,13, Don Jon is a dumb film he ended up with an old lady., raiilebohn,8.23931,124.241653,,,,,,,,,,,,,
c,,,,,13, @Catrishaaaa pa deliver kana trishh tell ur ate dimdim \ud83d\ude0a \ud83d\ude0a, shairasharmaine,10.299603,123.896376,,,,,,,,,,,,,
v,,,,,13," \""@MouthOpenOpen: Dear Kasipagan  \n\n            Hindi ko alam kung saan kita naiwan.\"" rn", DannahDecio,7.068511,125.615959,,,,,,,,,,,,,
d,,,,,13, Ngayon ko lang narealize madumi kamay ko dahil kay Rocky kanina. \ud83d\udc3a, Seungrille_21,9.29429,123.285351,,,,,,,,,,,,,
c,,,,,13, @jetlaaaaaaaag hahaha omg congrats gyud \ud83d\ude0a Mayta makadaog jod siya hehehe woooooh!!!, kamellepzbs,10.275441,123.859114,,,,,,,,,,,,,
v,,,,,13, \ud83d\ude34 (@ Jack's Petite Pi\u00e8ce en Bois) https:\/\/t.co\/r25XRpycTh, jackandbestalk,7.308336,125.686023,,,,,,,,,,,,,
c,,,,,13," After shift \""lamon\"" with colleagues haha (at KFC) \u2014 https:\/\/t.co\/S9SG9vSdUl", eeyandgreat,10.33348,123.89571,,,,,,,,,,,,,
o,,,,,13, Maypa written exam nalang kay musugot ko kysa aning music video oy  samok!, raiilebohn,8.239361,124.241638,,,,,,,,,,,,,
o,,,,,13, Sick days. \ud83c\udfe5 @ Cagayan de Oro Medical Center http:\/\/t.co\/HXTrOmpVuz, beelovesal,8.485895,124.647051,,,,,,,,,,,,,
v,,,,,13, @KCBGanda tangina nila bakit hanggang 50 lang?! ayoko ng 50 lang \ud83d\ude21, emmawatson_xoxo,7.101586,125.511442,,,,,,,,,,,,,
v,,,,,13, @YapLyen tanan naa sa folder ug tung g.discuss ni maam tung friday, micolecolina,7.089574,125.611226,,,,,,,,,,,,,
o,,,,,13, Ako pay ghadlok nila nga dghan nkay ko horror nga salida nkita hahaha, katethinthuan,8.496701,124.615028,,,,,,,,,,,,,
v,,,,,13, Your kindness tho \ud83d\ude09\ud83d\ude05\ud83d\ude29\ud83d\ude30\ud83d\ude2d, RjReroma08,7.059272,125.57148,,,,,,,,,,,,,
o,,,,,13, Puslan man daw lage ang 'selfie stick' \ud83d\ude02 http:\/\/t.co\/M6OwlvUpVJ, shashaaaaai,8.477451,124.645963,,,,,,,,,,,,,
d,,,,,13, Haaaay bantog rang nawala. Maypa akong earphones na abot nag laing nasod. Hahaha, supershan26,9.25504,123.29577,,,,,,,,,,,,,
v,,,,,13, @keanpr pnagsa lg pd lge pero I understand mn kblo ko busy ka :), tinehime,7.079009,125.599327,,,,,,,,,,,,,
o,,,,,13, Ganda mo talaaaaagaaa ! &lt;3 @bernardokath  ILYSM :*\n#KathNielASAPPop http:\/\/t.co\/1AJaGHCvTA, OFCKNBuddiesCDO,8.497656,124.657277,,,,,,,,,,,,,
v,,,,,13," \""@jonaxx_WP: We cannot be selfish of something that does not belong to us.\""", carmelotesvyne,7.046227,125.500872,,,,,,,,,,,,,
c,,,,,13, #InstaMagAndroid\n#lateupload #dinner #fullyloadedlasagna #porkbinagoongan #garlicbread #sundaynight\u2026 http:\/\/t.co\/rfkRjmRi5Q   , niceella89,10.336857,123.911566,,,,,,,,,,,,,
v,,,,,13, Lisod mag sturya ug lima ka tao bah! Hahahahha \ud83d\ude02\ud83d\ude02, thea_arceooo,7.107118,125.638041,,,,,,,,,,,,,
v,,,,,13, All I wanna be  all I ever wanna be is Somebody to You, redmaserati11,7.046381,125.540173,,,,,,,,,,,,,
c,,,,,13, Goooood morniiiiing! \ud83d\udd06 rise and shine sleepy heads! Its saturday! \ud83d\ude0a, keisheeiii,10.315194,123.877729,,,,,,,,,,,,,
c,,,,,13, Happy sunday everyone! #cathedral #1936 @ Cebu Metropolitan Cathedral Church http:\/\/t.co\/mStp4ZnL5H, jeffpiscos,10.295546,123.902812,,,,,,,,,,,,,
c,,,,,13, Done BreakFast...and now travelling to Liloan Santander\u2026 http:\/\/t.co\/584ScaJ0Tj, yoriestorm,10.32994,123.898102,,,,,,,,,,,,,
v,,,,,13, @khelyperoy @jacklynpelayo sge ramog beach! Wa mo gipul-an?! Sleep over ta be, LKPLZ,7.081036,125.525437,,,,,,,,,,,,,
v,,,,,13," \""@itsEllaCruz: I never thought I love SNSD this much. \ud83d\udc94\ud83d\ude2d\""", PaulEllaDavao,7.104849,125.616727,,,,,,,,,,,,,
o,,,,,13," ""My two little doggies @ Carmen"" "" Cagayan De Oro City http:\/\/t.co\/sxeADX4Auv"""," ""martenboomsma",8.478869,124.637484,,,,,,,,,,,,,
v,,,,,13, What's for brunch? Mexicano! &lt;3 @ Mooon Cafe http:\/\/t.co\/8nyfXTUNMn, debbietianchon,7.091726,125.612515,,,,,,,,,,,,,
o,,,,,13, #wakeuplilsuzzy (@ Lupeba-Fernandez Manor in Cagayan de Oro City) https:\/\/t.co\/2Icv8dRI4p, jmlupeba,8.471137,124.632879,,,,,,,,,,,,,
o,,,,,13," ""Who walks whit who???? @ Carmen"" "" Cagayan De Oro City http:\/\/t.co\/wEhgDH6d6u"""," ""martenboomsma",8.478869,124.637484,,,,,,,,,,,,,
o,,,,,13, @thescript @TheScript_Danny #AskTheScript when was the last time you had 8 hour sleep?, ImUrsTheScript,8.549219,124.535037,,,,,,,,,,,,,
c,,,,,13, There\u2019s a lesson hidden in everything. You just have to find it.   , itsleeyahm,10.29843,123.900767,,,,,,,,,,,,,
v,,,,,13, Kanang 5:30 AM siya ni mata para magsolve sa iyahang reviewers. grabe, yamikaaaa,7.065307,125.613323,,,,,,,,,,,,,
v,,,,,13, Ganda ang weather guys? Yep  it's because of us. Hahahaha \ud83c\udfa4, knogra,7.05404,125.569985,,,,,,,,,,,,,
c,,,,,13, nahabilin akung book sa civics sa locker \ud83d\udd2b patay na \ud83d\ude2d, julliannemarie_,11.003822,124.03943,,,,,,,,,,,,,
c,,,,,13, HAHAHA NAPAKA EPIC KO SUPER! Di ko alam duty sched ko! HAHAHA wooohhh!, alborbev,10.324987,123.904679,,,,,,,,,,,,,
c,,,,,13, TWD S04 MARATHON. Count down for S05!! \ud83d\ude01\ud83d\ude01\ud83d\ude01, JamiiFelicilda,10.290508,123.86781,,,,,,,,,,,,,
v,,,,,13, @jonathanathanoj fk im screwed HAHAHA not sure pa man dn kung siya tlaga, ayaatea,7.094629,125.622617,,,,,,,,,,,,,
o,,,,,13," \""@iannneil: \""@reaIshitbitch: real shit http:\/\/t.co\/k5kHgp5LhM\""\"" thisssss \ud83d\udc4c\ud83d\ude02", behappyfaith,8.524856,124.570188,,,,,,,,,,,,,
o,,,,,13, Jenga mode hahaha!\ud83d\ude02\ud83d\ude02\ud83d\ude02 http:\/\/t.co\/Qcclui4I74, GrachelleMende,8.508022,124.605267,,,,,,,,,,,,,
c,,,,,13, I'm at Cafe Laguna in Cebu City  Cebu https:\/\/t.co\/YdZSUpHldQ  , goalthemay,10.312985,123.918785,,,,,,,,,,,,,
o,,,,,13, Oh-oh-tee-dee \ud83d\udc4c @ Sandy's Place http:\/\/t.co\/SHHNDUfSMQ, thenameisNOR,8.47539,124.644763,,,,,,,,,,,,,
c,,,,,13, Dont know if mka survive ko. slept for like less than 2hrs geeezzz, iamswirt,10.325611,123.919417,,,,,,,,,,,,,
v,,,,,13, Hahahahaha humanda si manang!!!!!!!!! \ud83d\ude02\ud83d\ude02\ud83d\ude02 uhm uhm uhm!!!!!, jappyconcepcion,7.123141,125.650618,,,,,,,,,,,,,
o,,,,,13, Divergent for the 4th time . \ud83d\ude04\ud83d\ude03\ud83d\ude03\ud83d\ude0a   , riyoookiee111,8.23674,124.250001,,,,,,,,,,,,,
c,,,,,13," \""Kung gusto mo mangin malipay sa kabuhi mo  pagtuon ka panu ma kontento.\""", zarmiePS,9.869793,123.838576,,,,,,,,,,,,,
c,,,,,13, it's been a year since that tragedy happened http:\/\/t.co\/dZSOfVaqTn, mielgail,10.305403,123.896426,,,,,,,,,,,,,
o,,,,,13, \u201c@arahcasino: watch my face as I pretend to feel no pain\u201d, anyastark,8.44933,124.644411,,,,,,,,,,,,,
o,,,,,13, Family \ud83d\udc96\ud83d\udc96\ud83d\udc96\ud83d\udc96 http:\/\/t.co\/BQnpJtzKgz, pamela_olaguera,8.483888,124.651164,,,,,,,,,,,,,
v,,,,,13," \""No matter how good you are to people  some won't appreciate it.\""", LadyBeeebbb,7.071105,125.613587,,,,,,,,,,,,,
d,,,,,13, Just posted a photo @ Wendy's NAIA Terminal 3 http:\/\/t.co\/WYxG7i9PSj, annajanikaaa,9.348867,123.2862,,,,,,,,,,,,,
v,,,,,13," \""@pickupIines: Will you be my girlfrien? I'll give you the d later.\""", PercivalGlen,7.077591,125.602107,,,,,,,,,,,,,
v,,,,,13, Ay salamat ang mga non players ra d.i ang mg uniform ugma, jinimi16,7.05578,125.592895,,,,,,,,,,,,,
c,,,,,13, Ungreatful bitches. One week of sleepless nights and this is what i get?, reaaalala,10.293602,123.89749,,,,,,,,,,,,,
v,,,,,13, Girly is to mainstream\ud83d\ude01 @ Abreeza Ayala Mall http:\/\/t.co\/3MCme4r03Q, katraeyna,7.091676,125.6124,,,,,,,,,,,,,
o,,,,,13, Tan awa gni @GMabano @reycabenrio  @tentatelle @vanssoot @ iba pa ! \nhttps:\/\/t.co\/p5TE9zXsBd, soInloveWithYah,8.491236,124.593562,,,,,,,,,,,,,
c,,,,,13, I'm at Pizza Hut in Cebu City  Cebu https:\/\/t.co\/DBTaKSlMKk, yeaahitskishiaa,10.310818,123.918314,,,,,,,,,,,,,
v,,,,,13, kanang taw nga grabe kaayo maka tabis nimo. Mu lugwa nana imong mata., lablabsandy,7.055701,125.57396,,,,,,,,,,,,,
c,,,,,13," \""@HairStyIies: eyebrow and eyelash goals\ud83d\ude0d\ud83d\ude29 http:\/\/t.co\/xKwjCPLHDZ\""", mkorlanes,10.29675,123.8693,,,,,,,,,,,,,
v,,,,,13, @Rhicakeee @SiyanaJUDE @fayerolino baby wives lang akoa. \ud83d\ude02 #babywipes haha k. Corny., rinarayray,7.103965,125.613164,,,,,,,,,,,,,
o,,,,,13," ""good luck po sa show nyo bukas @iamKarenReyes17 Ryan @imkrisangelica @kylevergara @devonseron17 @MyPhoneEvents :)))))""      "," ""kashieng",8.574716,124.773279,,,,,,,,,,,,,
v,,,,,13, @EnsoyCantano @akosixylabear yieeee! Kilig npud na sya wew ayaw ba kay sakit hahaha, Anjbarreto,7.07364,125.600552,,,,,,,,,,,,,
c,,,,,13, My awesome thesis mates! \ud83d\ude05 @ Bubble Bee Cafe http:\/\/t.co\/4EbCr0C2vi, vaneeelicious,10.329408,123.906933,,,,,,,,,,,,,
o,,,,,13, Just posted a photo @ Duka Bay Resort  Misamis Oriental http:\/\/t.co\/VNoC4X5Omx, gacbackupsinger,8.92834,124.999177,,,,,,,,,,,,,
c,,,,,13, I'm at Krispy Kreme in Cebu City  Cebu https:\/\/t.co\/Gzayolfsf2, mychiiieee,10.328303,123.906955,,,,,,,,,,,,,
d,,,,,13," \""Gasoline Boy Station\"" - Mama\n- unsa jud na ma? \ud83d\ude02\ud83d\ude02", iamcjsalvio,9.527017,123.165853,,,,,,,,,,,,,
c,,,,,13, @clairegiganto oh well pag kirig dayun kay gi kilig man daw ka hahaha, AlyzaRegina,10.295681,123.870604,,,,,,,,,,,,,
v,,,,,13, gi clean na nila ilang mga feeds sa insta tas akoa wala pa, clalarity,7.113553,125.629678,,,,,,,,,,,,,
c,,,,,13, Sge nalang oy rain or shine bsta naa lang ma learn hahahaha char, elfayelibusteri,10.297263,123.882799,,,,,,,,,,,,,
v,,,,,13, Kapoy ka na\ud83d\udd2b\ud83d\udd2b\ud83d\udd2b http:\/\/t.co\/DSYSIWn86R, kathleennonnggg,7.099522,125.60778,,,,,,,,,,,,,
c,,,,,13, Way klaro maistraha ana from the start nya di d.ay tu loslos, wellatwentytwo,10.352199,123.913821,,,,,,,,,,,,,
c,,,,,13, \ud83d\ude4f @ Basilica del Sto. Nino Church  Cebu City http:\/\/t.co\/rL4iMQHveh, damnitsxiaoyuo,10.294237,123.902444,,,,,,,,,,,,,
v,,,,,13, I'm at Piazza-Luna Dormitel in Davao City https:\/\/t.co\/zxCeOGTZmG, ryanjamito,7.072439,125.617984,,,,,,,,,,,,,
v,,,,,13, Tahooo cravings. \ud83d\ude0b #vsco #vscocam @ Pingol's Crib http:\/\/t.co\/LXRVsO1g87, iamwonderdonna,7.100032,125.602112,,,,,,,,,,,,,
o,,,,,13, Ayaaaaan na . Di ko na napigilan sarili ko   chinage ko na ang icon :), OFCKNBuddiesCDO,8.497644,124.657178,,,,,,,,,,,,,
v,,,,,13, ugh last night naka cry ko tricy bc naisip nako bigla \ud83d\ude3f, elgabayan,7.103397,125.596628,,,,,,,,,,,,,
c,,,,,13," \""@_iamore: Hold\nOn\nPain\nEnds\n\n\ud83d\udc95\ud83d\udcaa\ud83d\udc27\""", ChristineLoveCD,10.38303,123.955907,,,,,,,,,,,,,
o,,,,,13, Early Sunday morning walk \ud83d\udc63 @ Maria Cristina Gardens http:\/\/t.co\/1WqUCuaqMd, jehpeeh,8.264366,124.262788,,,,,,,,,,,,,
o,,,,,13, Unicorns I love them  unicorns I love them \ud83c\udfb5\ud83c\udfb5 lss, Flurpss,8.498358,124.621074,,,,,,,,,,,,,
c,,,,,13, @iamQueAngeli tbh gusto ko talaga maging kayo ni Kevin dati. Haha \ud83d\ude02, eileenchiong,10.32815,123.915481,,,,,,,,,,,,,
c,,,,,13, I'm at Golden Valley Homes Subdivision in Cebu https:\/\/t.co\/EJ5UI8nS6Z, nooomar,10.342897,123.888829,,,,,,,,,,,,,
c,,,,,13, don't act like its not a bad thing to fall in love.   , rienelevine,10.294218,123.883129,,,,,,,,,,,,,
v,,,,,13," \""@ilovebobong: Selos? Hindi nakakamatay. Pero pag naramdaman mo  ang sarap pumatay. \ud83d\ude0f\""", andreaamour01,7.158845,125.475346,,,,,,,,,,,,,
c,,,,,13, I'm at Cafe Tiala in Cebu City  Cebu https:\/\/t.co\/hwF9brU5hG, thisistintibon,10.321685,123.904709,,,,,,,,,,,,,
v,,,,,13, Laena oy sa uban balay lgi sa among subd. way brownout\ud83d\ude22, eeyjhunnacano,7.039271,125.496102,,,,,,,,,,,,,
c,,,,,13, I'm at SM Foodcourt in Cebu City  Cebu https:\/\/t.co\/ETeZHZXWky  , ItsMeNiiin,10.310845,123.918711,,,,,,,,,,,,,
c,,,,,13, I'm at Philippine Taoist Temple in Cebu City https:\/\/t.co\/TiCGAM8FNK   , supersharissa,10.334125,123.88848,,,,,,,,,,,,,
o,,,,,13," ""\@ComedyOrTruth: this really hit me \ud83d\ude33\ud83d\ude2d http:\/\/t.co\/YBluejT1tF\""      "," ""ccarmelluhh",8.246752,124.253387,,,,,,,,,,,,,
o,,,,,13, I didn't answer any of his calls this time. \u270c @chandlt @paupaduganan, joanrizelle,8.492627,124.594079,,,,,,,,,,,,,
o,,,,,13," ""@heynahlumamba same :( nahurot tanan sa finals huhuhu aha nalang ta i-put ani""      "," ""shashaaaaai",8.506152,124.753809,,,,,,,,,,,,,
c,,,,,13, Eos....3\/5 (@ Teleperformance Cebu in Cebu City  Cebu) https:\/\/t.co\/uNHxiTtFoP, natnatborbon,10.319833,123.905354,,,,,,,,,,,,,
c,,,,,13," \""Sa sobrang katangahan mo siguro kaya yan ang napala mo\"" *PREACH IT* \u270a", hmikaela861015,10.304425,124.009754,,,,,,,,,,,,,
c,,,,,13, Thursday morning rain is fallin \ud83d\udca6\ud83c\udfb6\u2614\u26a1\ud83c\udf02, causeimboring,10.268704,123.864816,,,,,,,,,,,,,
c,,,,,13," ""I'm at EBA Ladies Home in Cebu"" "" Philippines https:\/\/t.co\/4pFeXvQjpP"""," ""likieth",10.298603,123.899616,,,,,,,,,,,,,
c,,,,,13, I was actually taking selfies while working out lolzk http:\/\/t.co\/DyAVCRFVFq, hellokars,10.260783,123.822876,,,,,,,,,,,,,
c,,,,,13, @AnnyBunnyyy ka sayon ra anang philo basic ra gyud kaayo na \ud83d\udc4c, MoiiZamora,10.375494,123.953619,,,,,,,,,,,,,
o,,,,,13, ASDFHGJKL This Guys Inlove With You Mare. \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d, eyosslove14,8.486254,124.58021,,,,,,,,,,,,,
v,,,,,13," LT: \""Masaya Ako Sayo\"" by @CurseOnePH\nYaay! Namiss ko tong pakinggan \ud83d\udc4c", assejperez,7.105624,125.61732,,,,,,,,,,,,,
v,,,,,13, Pasabta ko pleaseee high school pa ni ba pero... http:\/\/t.co\/4J6HOizpPo, christinetaleon,7.087759,125.493752,,,,,,,,,,,,,
c,,,,,13, Good night keypers\n\nJOSHANE Magkabilang Mundo\nJaneOineza in DubaiDAY1\nJOSHUA on GGV, angelerames,10.280204,123.854075,,,,,,,,,,,,,
v,,,,,13, trying to comfort coco's mom thru text msgs\ud83d\ude09\ud83d\udc4f, likeaprettyboss,7.092583,125.614002,,,,,,,,,,,,,
o,,,,,13, @msThereIs HAHAHA. NOPE  NAA KOS CDO RON BUT TAGA KIDAPAWAN KO BAY! IKAW?, AkouhLeeki,8.569436,124.474169,,,,,,,,,,,,,
c,,,,,13, 2nd day lazy day. not feeling the essence of finals anymore \ud83d\udc81, therealcathy,10.304796,123.898012,,,,,,,,,,,,,
v,,,,,13, @bonjourmireya ana man jud ka. \ud83d\ude1e mureply na basta hurot na hahha, jaredbestgee,7.087974,125.614952,,,,,,,,,,,,,
o,,,,,13, Subukan mong agawin mahal ko  eto gagawin ko sayo... http:\/\/t.co\/kwunm4ocb4, marieyacon,8.500444,124.662214,,,,,,,,,,,,,
c,,,,,13," \""@NasraimaS: Happy SUNDAY to all KNs\n\n#KathNielASAPPop \nNuod tau guys ha!\""", jecillelovers16,10.289045,123.85691,,,,,,,,,,,,,
v,,,,,13, @millevilbar dili ko muhawa bahala na ni huhuhuhu magpa aksidente ko day before, elgabayan,7.103397,125.596628,,,,,,,,,,,,,
c,,,,,13, DorMat sa English basahan - Leah \ud83d\ude04\ud83d\ude04\ud83d\ude04 Hahaha #BCWMH40DaysOfDreamsAndFulfillment, TeensisforJODI,10.313403,123.959241,,,,,,,,,,,,,
c,,,,,13, Stark white interior #architecture @ Calyx Center I.t Park http:\/\/t.co\/4dYRc1kElB, MARIEwannaaa,10.305465,123.864415,,,,,,,,,,,,,
v,,,,,13, For a healthier meeeeeh!!! @ Pancake House  Sm Lanang Premier http:\/\/t.co\/rtTqih88HV, E__M__C,7.098859,125.630989,,,,,,,,,,,,,
v,,,,,13, I wish heaven had a phone so I could still hear your voice., srbrtnl,7.151295,125.659659,,,,,,,,,,,,,
