region,cs,freq,ml,el,cswc,wc,tweet,author,lat,lon,,,,,,,,,,,,
v,d,,,,,13, Infairnes bgay c jairus at c higz ha haha... \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,9, JoshAne kya bka magtrend \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,12, Matatapos na ang Asap waley pa rn \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,10, Natapos na ang ASAP waley parn tau sa trend huhuhu...., EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,16, Susunod na ata ky jane d pa rn tau trending...anebeyen \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,8, Waley pa rin... \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,,,9, Waleyyy pa rin bahhh \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,?,,11, Y ohhh y di tau trending.... \n  \n JOSHUAandJANE On ASAPStandout, EnanozaJanness,7.068578,125.61612,,,,,,,,,,,,
v,d,,,*phon,,7, @jackycvillar @maiiparado creative uy kavuang \ud83d \ude02, mileesguinoo,7.068602,125.608741,,,,,,,,,,,,
v,d,,,,,12, Sabi ko blueberry cheesecake hindi blueberry cake -___- problema ni angkol man., JayCoDoughnuts,7.068622,125.612758,,,,,,,,,,,,
v,d,,c,e,,17, Let's do all this shit done then mag start nakog memo. sa oration. Haha! \ud83d \ude2c, JayCoDoughnuts,7.068631,125.612748,,,,,,,,,,,,
v,d,,,,,15, First time sa regional station :) (@ ABS-CBN Davao in Davao City) https://t.co/rpPr9Cu8Tq, nicaparangue,7.068893,125.578708,,,,,,,,,,,,
v,d,,,,,4, NagVL para matulog. #Kbye, Wai_iaM,7.069344,125.62095,,,,,,,,,,,,
v,d,,,,,4, kagigising lang. :) good afternoon!, andydumamba,7.069658,125.614523,,,,,,,,,,,,
v,d,,,?,,3, @mjpmedrano ouch bwiset, Cliiiyuuu,7.069706,125.606349,,,,,,,,,,,,
v,d,,e,?,,8, Hello.. @yie_25 you're soooo pretty... Maka-harthart..., aaarnica,7.069775,125.600028,,,,,,,,,,,,
v,d,,c,,,23, 16 over 45. Wow celebrate. \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d nganung naa man gd H akong SPORES! Bugo arnica bugo. \ud83d \ude2d, aaarnica,7.069877,125.600158,,,,,,,,,,,,
v,d,,,,,25, @BytzPogi: \u201c@CRAZYkwagOH: Iiiiit's ViceRylle! \ud83d \ude1c \n  \n #hawakkamaysabayakbay moment at the end of the show. \ud83d \udc4a http://t.co/RudYbVDT8F \u201d, 4everVice,7.069942,125.611824,,,,,,,,,,,,
v,d,,,,,16, @vicegandam0: Hala oh wawa naman si bebe. http://t.co/zq9G6ZXjAT ang cuteee haha walang kakain ! , 4everVice,7.069942,125.611824,,,,,,,,,,,,
v,d,,c,,,7, way studyhay finals \ud83d \ude12 \ud83d \ude30, angeltamyjhane,7.070412,125.614583,,,,,,,,,,,,
v,d,,,,,6, pahawak daw biceps yas. hahaha @yassGwapo , andydumamba,7.07046,125.614017,,,,,,,,,,,,
v,d,,,,,5, Dahh means daddy. Sosyal. Hahaha, myfavbugsbunny,7.070495,125.61749,,,,,,,,,,,,
v,d,,,,,4, @shoveey three kyaw allow, yajjsrndpty,7.070543,125.615668,,,,,,,,,,,,
v,d,,,,,5, @shoveey eh ano potato chips, yajjsrndpty,7.070545,125.615666,,,,,,,,,,,,
v,d,,c,e,,11, Haaaaaay \ud83d \ude2a maka miss sya ba \ud83d \ude29 \ud83d \ude2b, SemiMalandi,7.070657,125.616789,,,,,,,,,,,sd,0.058049232
v,d,,c,?,,5, Rt sa ta \ud83d \ude0b, pattyblue16,7.070663,125.526668,,,,,,,,,,,,
v,d,,,?,,10, Dfck. Paugs whole day \ud83d \ude24 \ud83d \ude2d \ud83d \ude2a, SemiMalandi,7.070812,125.616929,,,,,,,,,,,,
v,d,,e,,,16, @abscbndotcom: WATCH: From sexy to funny ang chocolate eating skills ni #ViceGanda!... http://t.co/dDUOq1lTzU , 4everVice,7.07082,125.612136,,,,,,,,,,,,
v,d,,,,,18, @vicegandako: Just posted another crazy video on my instagram. Check it out. Hahah hahahaha ang cute mo !!!xD , 4everVice,7.07082,125.612136,,,,,,,,,,,,
v,d,,,?,,7, @itsmrchamp13 @NikkoHiso @edskieeeee taraaa na mga angkols, jptorreda,7.070839,125.61881,,,,,,,,,,,,
v,d,,,,,8, Gargling warm salt water. Wa juy lami. Eehhh, alphaAdds,7.070848,125.604889,,,,,,,,,,,,
v,d,,,,,8, @itsmrchamp13 @NikkoHiso @edskieeeee 1 bot habang ga swim, jptorreda,7.070858,125.618808,,,,,,,,,,,,
v,d,,,,,8, Mingawa oy wala akong mga buddies @jenbaldevieso05 @JjayRoxas, ZaiJulsss,7.070876,125.616537,,,,,,,,,,,,
v,d,,,,,10, Bantay lang ka ugma ha @vyanggg sleep well \ud83d \ude18, ZaiJulsss,7.070883,125.616587,,,,,,,,,,,,
v,d,,c,e,,17, Di jud ko muadto sa coffee shop na naay dog zone. Mag wild jud ko. Hahaha. #CYNOPHOBIA, alphaAdds,7.070891,125.604914,,,,,,,,,,,,
v,d,,,,,11, Goodmorning!#dotapamore #bangaggaming @ Ponce St.davao Ci http://t.co/sAbNDqSIi5, LeLorreyYandere,7.070892,125.616658,,,,,,,,,,,,
v,d,,c,,,9, May point uy. HAHAHA. #WhoGoatBro http://t.co/ppztyCnKEt, alphaAdds,7.070892,125.604914,,,,,,,,,,,,
v,d,,,,,10, @xtianbautista Na-inspire ako sa kanta ni Christian Bautista. #sundayallstars, charriebermudez,7.07091,125.590021,,,,,,,,,,,,
v,d,,,,,11, Sorry gud kung naa nakay uyab jieng. Pilay sweldo niya ? Hahaha, gentaMARVIN,7.070998,125.618257,,,,,,,,,,,,
v,d,,,,,5, ok. Wag na. Stop na, SemiMalandi,7.071065,125.617116,,,,,,,,,,,,
v,d,,,,,4, Hapit na mag test, Burgieeeeeeee13,7.071103,125.602504,,,,,,,,,,,,
v,d,,c,e,,7, @kheeyt143 hi! Okay na ako haha ikw?, aaarnica,7.071157,125.601928,,,,,,,,,,,,
v,d,,,?*,,16, Wansapanataym presents Puppy ko si Papi starring Teen Queen Kathryn Bernardo. Mamaya na 6:45 PM!, imdeejaypadilla,7.071167,125.615083,,,,,,,,,,,,
v,d,,c,e,,17, Wala akuy pera bwesit. Asa nmn ka wallet mn \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d, SemiMalandi,7.071461,125.619327,,,,,,,,,,,,
v,d,,c,e,,12, Wa po ko nahuman sa phchem lec. Haha huhu. Hi. Ok bye., shelviebriones,7.071548,125.59785,,,,,,,,,,,,
v,d,,,?,,3, *inhales* ahhh sembreak!, rclancebarro,7.071718,125.611989,,,,,,,,,,,,
v,d,,,,,9, Next meeting na lage daw. Tagal makaintindi \ud83d \ude13, ItsEnnaiah,7.071775,125.60363,,,,,,,,,,,,
v,d,,,,,13, Sge pa'remind ug quiz kay ma'am. Isa nlg ha \ud83d \udc4a, ItsEnnaiah,7.071775,125.60363,,,,,,,,,,,,
v,d,,,,,14, Text kayo pls. Dry na. Haha. Sayang effort sa nagluto ba. Maawa kayo! @JuloComia, ItsEnnaiah,7.071775,125.603628,,,,,,,,,,,,
v,d,,c,e,,6, myghad nangulba ko haha \ud83d \ude28, omgitsyohanna,7.072007,125.611807,,,,,,,,,,,,
v,d,,,,,8, Pero humot gihapon. Murag Chanel #5 aw eh, chelogalllo,7.072091,125.615871,,,,,,,,,,,,
v,d,,,,,10, @johnryoma21: @tinehime diary ng gwapo hahaha ikaw ang bida john?, tinehime,7.072196,125.613315,,,,,,,,,,,,
v,d,,,,,23, @iqueenchandria ANG NABASA KO PA LANG AY HEARTLESS TRAINING TO LOVE CHASE AND HEARTS TSAKA MAPAPANSIN KAYA. YUNG UNTIL TRILOGY ON GOING PA, djfpxkcmb,7.072281,125.599076,,,,,,,,,,,,
v,d,,,,,34, @iqueenchandria YAS. BALAK KO TALAGANG TAPUSIN TONG UNTIL TRILOGY KASO UHWG PA LANG AKO. KABANATA 22 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, djfpxkcmb,7.072282,125.599077,,,,,,,,,,,,
v,d,,,,,8, GG jud ko ani Econ Exam laturr. Waw., alphaAdds,7.072362,125.612829,,,,,,,,,,,,
v,d,,,?,,4, @neanzenith huh? wala gud., MTinee,7.072367,125.612853,,,,,,,,,,,,
v,d,,c,,,21, Bisag holiday naa mi sa school. Zzzzz Unta magbunga among efforts. Di mahulog sa wala. \ud83d \ude22 \ud83d \udd2b \ud83d \udca3, yolo_dec394,7.072367,125.612786,,,,,,,,,,,,
v,d,,,,,6, Ginakulbaan nako sa oral exam..huhu, jeremyramiterre,7.07239,125.61286,,,,,,,,,,,,
v,d,,,,,7, @cy_llen mga 3 hrs ra noon haha, jeremyramiterre,7.072397,125.612879,,,,,,,,,,,,
v,d,,,,,7, @cy_llen apil diay ka? Sorry ha? Hahaha, jeremyramiterre,7.072401,125.612871,,,,,,,,,,,,
v,d,,,,,5, @gelaiitots sayo lagi ka rn, jeremyramiterre,7.072405,125.612864,,,,,,,,,,,,
v,d,,,,,4, @gelaiitots always ka online, jeremyramiterre,7.072419,125.612879,,,,,,,,,,,,
v,d,,t,,,29, @aaannaaaa @janeeniiin slr.d2 me 5th flohr ng silid-aklatan. Kasama qhong nag-aaral sina kla at ter at nasa likuran namin si shua.JejEJE \ud83d \ude02 \ud83d \ude0f, bojoytotheworld,7.072444,125.613183,,,,,,,,,,,,
v,d,,t,e,,10, @julscarorocan @micasuzara Hindi pwede. Chem class ko 1 pm hahahahhha, demaiiskev07,7.072445,125.618632,,,,,,,,,,,,
v,d,,,,,6, boring here na side.. \ud83d \udca4, RajendraHussin,7.072482,125.585398,,,,,,,,,,,,
v,d,,,,,12, @anvalderzzz @kcapewoy @itstheQueenK na miss na nako ang pinsan mi meki ba., TheGreatGildie,7.07249,125.613313,,,,,,,,,,,,
v,d,,e,c,,28, I don't feel sleepy. It's either the coffee or the excitement/kulbaness for the last departmental exam hohoho \ud83d \ude4f \ud83d \ude4f \ud83d \ude4f \ud83d \udc9b, bojoytotheworld,7.072494,125.613258,,,,,,,,,,,,
v,d,,,,,8, Mamatay dayon ko agad-agad pag ma overdose?,9194688,7.072506,125.614629,,,,,,,,,,,,
v,d,,,,,9, Di jud ko ka study ani ba litsi oy,9194688,7.072516,125.614694,,,,,,,,,,,,
v,d,,,,,5, @nicloiepvlln_ unsa pa gani assignment?,9194688,7.072517,125.614692,,,,,,,,,,,,
v,d,,c,e?,,5, Fkt juf na dysmenorrhea oy!,9194688,7.072518,125.614692,,,,,,,,,,,,
v,d,,c,,,21, Murag BSA acquaintance party diri 5th floor lib hahaha halos puro pusong dilaw people ang nag occupy \ud83d \ude02 \ud83d \udc9b, bojoytotheworld,7.072539,125.613282,,,,,,,,,,,,
v,d,,,,,8, @aaannaaaa @janeeniiin seE y0u p0wsxz. inG@Txs ! #iKHawLaHngSapHatNahh, bojoytotheworld,7.072597,125.613322,,,,,,,,,,,,
v,d,,,,,7, Not a Family nor a Friend. #lugarlangsayellowbox, anyacruise,7.072694,125.609828,,,,,,,,,,,,
v,d,,c,,,4, Mariah ang lineeeeesssss HAHAHAHA, Mecoooi,7.072769,125.613139,,,,,,,,,,,,
v,d,,,?,,15, 2DOTS BUDOTS!!!!! \ue312 \ue30c \ue402 \ue43e @ Mahan Beach Resort Samal Island http://t.co/cxCiSAuWS4, Mecoooi,7.07277,125.613139,,,,,,,,,,,,
v,d,,,?,,10, #Vendo #coffee cups #christmas edition! @ Pantastik http://t.co/ogsbeN8ZfM, reizlcorpuz,7.07311,125.611,,,,,,,,,,,,
v,d,,,,,9, saya saya ng 70unreadmessages kooo. HAHAHA PUROS GM huhu, chloeamisola,7.073158,125.61124,,,,,,,,,,,,
v,d,,,,,5, @marxallana ipost ninyo marx? Haha, sixelatomojam,7.073271,125.612486,,,,,,,,,,,,
v,d,,,,,24, Jj: CS nalang ta ninyo ni jikjik ug kuya malipay pa ka bahalag banga ka \n  \n Is this supposed to make me feel good, srbrtnl,7.073322,125.522706,,,,,,,,,,,,
v,d,,,,,7, @akosixylabear hahahaha nice ka xy \ud83d \udc4d, Anjbarreto,7.073495,125.600593,,,,,,,,,,,,
v,d,,,,,11, Pimples npud huhuhu stop it!!! \ud83d \ude2d \ud83d \ude2d \ud83d \ude2d, Anjbarreto,7.073521,125.600706,,,,,,,,,,,,
v,d,,,,,9, Nanaginip ako na nagpool party daw ang SCORe hahaha, cheeezkaaa,7.074055,125.615342,,,,,,,,,,,,
v,d,,c,?,,10, @ronaldkiong hoy laag2 ka ha. sayang ang gas hahaha #SUMBONGMaMa, chowblue94,7.074346,125.614326,,,,,,,,,,,,
v,d,,t,,,28, @bfaaaab ayyy kase meron akong load?! HAHAHA \ud83d \ude2d \ud83d \ude2d \ud83d \ude11 \ud83d \ude11 \ud83d \ude11 \ud83d \ude11 ano man pulos mag pa load walang katext hahaha, chloeamisola,7.074433,125.611309,,,,,,,,,,,,
v,d,,,,,6, @micasuzara @julscarorocan What time tayo kita?, demaiiskev07,7.074619,125.612911,,,,,,,,,,,,
v,d,,,,,10, @micasuzara @julscarorocan familiar kagi yan na line ha ha ha, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,d,,,,,7, @micasuzara @julscarorocan HAha okay text lang hahaha, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,d,,,,,5, @micasuzara @julscarorocan Omg. Sila juls?, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,d,,,,,15, @micasuzara @julscarorocan Yes! 1 pa class ko nyan :) pasukat kami internship unif 10-12 hahaha, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,d,,,,,7, Start na ako basa chem maya gabi, demaiiskev07,7.074661,125.612886,,,,,,,,,,,,
v,d,,e,**,,16, Quizzes project for para mini thesis on bacte MT laws movie. Deadline this week. Just wow, dixiecastrodes,7.075242,125.615545,,,,,,,,,,,,
v,d,,,?,,2, @RLL_07 pakyu, chloeamisola,7.075326,125.61093,,,,,,,,,,,,
v,d,,,,,8, @paublast okay lg pau. Thank you kaayo \u263a, hoy_isa,7.075568,125.552911,,,,,,,,,,,,
v,d,,,,,12, Ngano dli required ang enrolment key sa math213? Tama ba ni? Hahaha, hoy_isa,7.075568,125.552911,,,,,,,,,,,,
v,d,,e,c,,11, @Jakkieness @CIY_Food is that for sure? Fickle minded bayaaa ka. Haah, rrenkate,7.075926,125.607058,,,,,,,,,,,,
v,d,,,,,16, @bfaaaab naga reply ka pala saakin?!!! HAHAHAHAHAHHA AFTER 48 years ka pa mag reply ba! HAHAHAHAH, chloeamisola,7.076091,125.608838,,,,,,,,,,,,
v,d,,,,,22, Antok much mamaya na ko magwork kung bakit kasi on call tapos ako lang andito haiistt \n  \n JoshAneGT Livestream \n SixDaysToGo JOSHANE GT, phylizelezxn23,7.076404,125.624869,,,,,,,,,,,,
v,d,,,,,12, Work mode  later twit muna \n  \n JoshAneGT Livestream PLEASE \n SixDaysToGo JOSHANE GT, phylizelezxn23,7.076405,125.624872,,,,,,,,,,,,
v,d,,,,,8, Srsly nakuratan gyud bitaw ko. Ikaw daw beh, bibibons,7.076481,125.614682,,,,,,,,,,,,
v,d,,,,,8, Grabe blessings uy. Love you Papa \ud83d \udcb8, biancafernndezz,7.076609,125.621238,,,,,,,,,,,,
v,d,,t,e,,7, @suPAULmanThis paano ka rn makapafc doon haha, SHEHlalalala,7.076747,125.622879,,,,,,,,,,,,
v,d,,,,,8, #walnutsCAKE #cappuccino @ Saging Repablik http://t.co/3IGcyaQkdd, inxiq2009,7.07678,125.608247,,,,,,,,,,,,
v,d,,e,?,,5, I \u2019m so bored mygad, biancafernndezz,7.076795,125.621436,,,,,,,,,,,,
v,d,,,,,12, naggym dati kaso 2 days lang. \ud83d \ude02 tas hindi na nasundan., SHEHlalalala,7.076821,125.622942,,,,,,,,,,,,
v,d,,t,,,21, \u201c@TheUSTF: Yung akala mo ikaw kinakawayan todo kaway ka naman din. #pahiyashet \u201d haha nakakainis tlaga pag ganito \ud83d \ude39, SHEHlalalala,7.076856,125.62315,,,,,,,,,,,,
v,d,,,,,25, Ano ang ipinagpapasalamat ni Daniel at Kathryn? \ud83d \ude0d Find out soon \ud83d \ude0a #Kathniel \u2026 http://t.co/3P5O1vA2QW \u201d http://t.co/sl3ukt8vtX, eigramatchupszx,7.076856,125.616566,,,,,,,,,,,,
v,d,,,,,19, All i want for christmas is Yu. Hahaha damoves ni ateng sa spcc \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, SHEHlalalala,7.07698,125.623092,,,,,,,,,,,,
v,d,,,?,,8, @AnjeyaDomingo That's mine.. You know... Singkit guys.., innasalanga,7.07712,125.615427,,,,,,,,,,,,
v,d,,,?,,17, @AnjeyaDomingo I can't distinguish if this kid is a girl or a guy or a gay, innasalanga,7.077126,125.615427,,,,,,,,,,,,
v,d,,,,,15, 3 Songs! Gawd excited na kaayo ko sa Icon The Concert! Hapit na keey!! OMGGGGGGGG, feelipina,7.077265,125.614358,,,,,,,,,,,,
v,d,,,,,15, Gahd my gahd excited najud ko!!!! Like OMG kaayo hapit na kaayo ang icon!!! Huehue, feelipina,7.077265,125.614358,,,,,,,,,,,,
v,d,,,,,9, haaaay kapoy man diay studyyy ug tarong \ud83d \ude2d, feelipina,7.077265,125.614358,,,,,,,,,,,,
v,d,,,,,23, HAHAHAHHAA NIGAWAS SI KUYA MIC SA MV NI GLOC FUNNY LINGAW \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02, feelipina,7.077265,125.614358,,,,,,,,,,,,
v,d,,,,,7, @guibz11 @marcantonyaco tanggala na hacker to oh, chrstnjoseph,7.077326,125.615586,,,,,,,,,,,,
v,d,,,?,,4, @ItsMarloRayyy @michaelimsanity uy bestbuddies , PercivalGlen,7.077594,125.602104,,,,,,,,,,,,
v,d,,,,,2, Study nlg , PercivalGlen,7.077594,125.602104,,,,,,,,,,,,
v,d,,,?,,6, @pichonsam @johannveracruz bball ni or hahaha, PercivalGlen,7.077595,125.602107,,,,,,,,,,,,
v,d,,,,,4, 10% sale bai whew, PercivalGlen,7.077595,125.602107,,,,,,,,,,,,
v,d,,c,,,10, lami jd kaayo dri sa manangs haaaay fav \ud83d \ude0d, feelipina,7.077892,125.614262,,,,,,,,,,,,
v,d,,,,,6, Madami gud absent ngayon \ud83d \udc4e, dymphbaaco,7.077935,125.622943,,,,,,,,,,,,
v,d,,,,,6, @realartpick Around March? Sa araw siguro. :'( , candydvivas,7.077962,125.615387,,,,,,,,,,,,
v,d,,,,,11, Baby shower and birthday dinner later! Ako na ang dakilang partyer!, majaBingka,7.078101,125.608185,,,,,,,,,,,,
v,d,,,,,5, MAKaiyak ang if i stayyyyy!, majaBingka,7.078106,125.608184,,,,,,,,,,,,
v,d,,,,,28, @Fedestrianlane mga 3 ata magdaan pa ako kina miles din kay di ko alam papunta kina ate jj. Pero mag mall muna ako kay wala pa ako pambalot, majaBingka,7.07811,125.608183,,,,,,,,,,,,
v,d,,,,,10, Gusto ko mainlove yung sure talaga ako na inlove ako, majaBingka,7.078111,125.608184,,,,,,,,,,,,
v,d,,e,?,,5, emote songs on replay hahahaha, chloeamisola,7.078244,125.609416,,,,,,,,,,,,
v,d,,,,,6, @mauandforever Nag download ka myloves? where?, Michaaang,7.078247,125.614977,,,,,,,,,,,,
v,d,,t,,,8, @bfaaaab @AlfredDERF HAHAHAHAHAHAHAHHAHA ATLEAST AKIN MAY PICTURE! HAHAHAHHA, chloeamisola,7.078331,125.609589,,,,,,,,,,,,
v,d,,t,,,13, @bfaaaab @AlfredDERF hahahahahhahahaha suyaon ka din! GAYAGAYA MAG LAGAY NG PICTURE! HAHAHAH SUYYAAAA, chloeamisola,7.078484,125.609471,,,,,,,,,,,,
v,d,,,,,17, @bfaaaab @AlfredDERF wala uyyy! NAKITA KO LANG TWEET MO TAPOS NAG HALUNGKAT AKO SA PHOTOS KO HAHAHAHAHAHHA, chloeamisola,7.078485,125.609471,,,,,,,,,,,,
v,d,,,,,7, @bfaaaab hahahahahaha excited ako para bukas huhuhu, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,d,,,,,31, @bfaaaab HAHAHHAA ayaw ko biang baka after 2yers mo pa ako replyan HAHAHAH \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,d,,,,,8, @peeeylin feel ko lang msyado mag emote HAHAHAHAHAHA, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,d,,,,,50, HAPPY BIRTHDAY @AlfredDERF \u2764 \ufe0f \u2764 \ufe0f \u2764 \ufe0f \u2764 \ufe0f \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude27 \ud83d \ude11 \ud83d \ude11 \ud83d \ude11 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 wag na sige mag pamalikas hah?! wag na mag sige strong!! luv yewe \ud83d \udc95 http://t.co/yCT1az6n0V, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,d,,,,,12, np: pagsuko ... fck ka senti ko \ud83d \ude11 \ud83d \ude11 \ud83d \ude11, chloeamisola,7.078551,125.60929,,,,,,,,,,,,
v,d,,,,,10, huhu gd oppa~ knsa mana si kiko uyy &lt;|3 , GZBalbz,7.078666,125.51092,,,,,,,,,,,,
v,d,,,,,8, @heydeaan the mortal instruments?, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,8, @keanpr 3W8L bahhh =), tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,14, @keanpr pnagsa lg pd lge pero I understand mn kblo ko busy ka :), tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,13, @MayChi_Hoon awww bkit? Mej di rn okay :3, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,10, @MayChi_Hoon bakit pala sayo pala ano?, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,t,,,8, @MayChi_Hoon wla lg katamad lg ngayong araw na to tapos may exam ako bukas haha, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,15, @tinehime ayieee bahhh &lt;3, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,5, @tinehime sure? :( ayaw ko na naga tampo ka, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,12, @AyyWHOGOAT: Hi miss na kita. Sobra. \ud83d \ude2a, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,16, @imlettingyougo: Physically mentally emotionally tired., tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,c,,,8, @thatfatkiddo: haha samuka aning joy oi haha ngano? Nag quote rt lg mn ko ba :p, keanpr,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,7, Nag problema jd si bah ba hahaha, tinehime,7.079009,125.599327,,,,,,,,,,,,
v,d,,,,,8, Mag early daw ko ugma. For the tsaar, HansDeihl,7.079021,125.617633,,,,,,,,,,,,
v,d,,e,,,8, Happy birthday ate brij! http://t.co/gWb4i69OpA, SamPintowan,7.07931,125.590402,,,,,,,,,,,,
v,d,,,,,8, Meet my wench \u270c http://t.co/n6v8rXe65C, SamPintowan,7.07931,125.590402,,,,,,,,,,,,
v,d,,,,,22, While im playing DOTA \n Ate brij: ano yan hunger games? \n Me: \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 lol, SamPintowan,7.07931,125.590402,,,,,,,,,,,,
v,d,,,,,12, 3/10 lang siya sa understanding... Maawa unta si Ahia B XP, marielleveahb,7.080019,125.612286,,,,,,,,,,,,
v,d,,,,,28, \u201c@_charheartsyou: @_ohyeahitsAc sana sinabihan niyo ako na emergency kunyare namatay ang pato ni daddy hahahhaha \u201d dfudgee \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 \ud83d \ude02 sheeet hahah , _ohyeahitsAc,7.080124,125.615282,,,,,,,,,,,,
v,d,,t,e,,16, @peterjulesc hmm I think not. Dept store kasi sa kanya. Sa akin mall talaga. Eng?! Haha, sanderdiaz,7.080377,125.612875,,,,,,,,,,,,
v,d,,,,,11, in the end ako ra man ghpon ibilin maypag wa da., chloeamisola,7.080645,125.586514,,,,,,,,,,,,
v,d,,,,,11, GRABE AKONG KAON FOR TWO DAYS WHICH IS NOT GOOD WTF, DanicaCanuto,7.080944,125.611198,,,,,,,,,,,,
v,d,,,,,10, Excited sa 15 pero mrag kpoy man... Dccl + Palarong Atenista, LKPLZ,7.081006,125.525409,,,,,,,,,,,,
v,d,,,,,11, @khelyperoy 3rd yr namo ba!!!!! Sleepover ba bahalag binuntagay videoke/moviemara, LKPLZ,7.081019,125.525421,,,,,,,,,,,,
v,d,,,,,28, Mama: naa nkay uyab nak? \n Ako: wala \n Mama: ayaw sa jd sgro nak chocolates lg sa ha \n Ako: maunsa ka kung tboom ko? \n Mama: hala tubaga nana ugma, LKPLZ,7.081026,125.525429,,,,,,,,,,,,
v,d,,,,,17, @khelyperoy hala bkt ouch crush mo na si peps no? Ayay ikaw mn pla dapat may ichikka, LKPLZ,7.081034,125.525446,,,,,,,,,,,,
v,d,,,,,13, @khelyperoy @jacklynpelayo sge ramog beach! Wa mo gipul-an?! Sleep over ta be, LKPLZ,7.081036,125.525437,,,,,,,,,,,,
v,d,,,,,24, @khelyperoy past is past hahahaha tara pls tara tara pa validate tag id tas deretso na sa balay kung asa ta mag sleepovr haha, LKPLZ,7.081041,125.525444,,,,,,,,,,,,
v,d,,,?,,11, @AtengGeleng let it go.... Cant hold it back anymore feels ateng?, LKPLZ,7.081043,125.525445,,,,,,,,,,,,
v,d,,,,,7, Karun pa nihina ang net purya gaba!, aaarnica,7.081565,125.601145,,,,,,,,,,,,
v,d,,,,,5, @kimbergado Pag Big 8. Hahaha :)), heeeylooog,7.082285,125.613551,,,,,,,,,,,,
v,d,,,,,10, Pumasok kana sa isip ko please \ud83d \ude2d \ud83d \ude2d, NikkaCheka,7.08247,125.614708,,,,,,,,,,,,
v,d,,e,,,21, I trust you Papa God! Thank you for all the blessings! push lng ng push!!! \ud83d \udc7c \ud83d \ude07 \ud83d \ude4f, abegail_marie,7.083038,125.616637,,,,,,,,,,,,
v,d,,,,,5, @kheysaaa asuus study pako. Hahahaha , shanbilog,7.083555,125.614824,,,,,,,,,,,,
v,d,,c,,,11, Garabi sir baaay wa gyd nahangyo nga waly klase ugma. Haaaay, Cath_Nessss,7.083676,125.485238,,,,,,,,,,,,
v,d,,,,,16, Hantod pjd 11:30 ang klase ugma. Haaay byahe pa pa downtown \ud83d \ude2a \ud83d \ude2a, Cath_Nessss,7.083676,125.485238,,,,,,,,,,,,
v,d,,,,,9, Karun pjud ko kita Lucy baaa. Hahaha nice beeeey, Cath_Nessss,7.083676,125.485238,,,,,,,,,,,,
v,d,,,,,6, Puta mani dle pajud magreply. Zzz, michaelcabe18,7.084168,125.617635,,,,,,,,,,,,
